Run_ID;CSV_Origem;Trajectory_ID;VIN;Modelo;Distancia_SUMO_km;Num_Pontos_Trajeto_Original;Num_Pontos_Trajeto_com_Offset;Diferenca_Num_Pontos;Diferenca_Num_Pontos_Percentual;Distancia_Trajeto_Original_km;Distancia_Trajeto_com_Offset_km;Diferenca_Distancia_km;Offset_Cancelado;Tentativas_MapMatching;Pontos_Descartados_MapMatching;Start_Lat_Original;Start_Lon_Original;End_Lat_Original;End_Lon_Original;Start_Lat_com_Offset;Start_Lon_com_Offset;End_Lat_com_Offset;End_Lon_com_Offset;Diferenca_Distancia_Percentual;Offset_X_Graus;Offset_Y_Graus;Raio_Maximo_km
40;vehicles_step_sim_2.csv;vehicles_step_sim_2__run040__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9687;-0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7851;-73,9684;40,7821;-73,9702;-0,0065;0,0094;-0,0077;2,0000
41;vehicles_step_sim_2.csv;vehicles_step_sim_2__run041__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9689;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7698;-73,9672;40,7668;-73,9691;0,0041;-0,0058;-0,0065;2,0000
42;vehicles_step_sim_2.csv;vehicles_step_sim_2__run042__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9689;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7703;-73,9614;40,7673;-73,9633;0,0037;-0,0053;-0,0008;2,0000
43;vehicles_step_sim_2.csv;vehicles_step_sim_2__run043__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9689;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7670;-73,9572;40,7640;-73,9591;0,0060;-0,0086;0,0034;2,0000
44;vehicles_step_sim_2.csv;vehicles_step_sim_2__run044__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;0,0000;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7723;-73,9551;40,7693;-73,9570;0,0023;-0,0034;0,0056;2,0000
45;vehicles_step_sim_2.csv;vehicles_step_sim_2__run045__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;0,0000;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7753;-73,9602;40,7723;-73,9621;0,0002;-0,0004;0,0005;2,0000
46;vehicles_step_sim_2.csv;vehicles_step_sim_2__run046__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9687;-0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7843;-73,9584;40,7813;-73,9603;-0,0060;0,0087;0,0023;2,0000
47;vehicles_step_sim_2.csv;vehicles_step_sim_2__run047__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9689;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7650;-73,9705;40,7620;-73,9723;0,0074;-0,0107;-0,0098;2,0000
48;vehicles_step_sim_2.csv;vehicles_step_sim_2__run048__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9687;-0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7847;-73,9605;40,7817;-73,9624;-0,0063;0,0091;0,0001;2,0000
49;vehicles_step_sim_2.csv;vehicles_step_sim_2__run049__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9690;0,0002;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7631;-73,9490;40,7601;-73,9509;0,0087;-0,0126;0,0117;2,0000
50;vehicles_step_sim_2.csv;vehicles_step_sim_2__run050__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9686;-0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7863;-73,9497;40,7833;-73,9515;-0,0074;0,0107;0,0110;2,0000
51;vehicles_step_sim_2.csv;vehicles_step_sim_2__run051__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7715;-73,9740;40,7685;-73,9759;0,0029;-0,0041;-0,0133;2,0000
52;vehicles_step_sim_2.csv;vehicles_step_sim_2__run052__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9686;-0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7864;-73,9671;40,7834;-73,9690;-0,0075;0,0107;-0,0064;2,0000
53;vehicles_step_sim_2.csv;vehicles_step_sim_2__run053__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9689;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7672;-73,9756;40,7642;-73,9775;0,0058;-0,0084;-0,0150;2,0000
54;vehicles_step_sim_2.csv;vehicles_step_sim_2__run054__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9687;-0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7840;-73,9720;40,7810;-73,9739;-0,0058;0,0084;-0,0113;2,0000
55;vehicles_step_sim_2.csv;vehicles_step_sim_2__run055__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9690;0,0002;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7618;-73,9618;40,7588;-73,9636;0,0096;-0,0138;-0,0011;2,0000
56;vehicles_step_sim_2.csv;vehicles_step_sim_2__run056__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;-0,0000;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7758;-73,9621;40,7728;-73,9639;-0,0001;0,0002;-0,0014;2,0000
57;vehicles_step_sim_2.csv;vehicles_step_sim_2__run057__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9689;0,0002;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7638;-73,9545;40,7608;-73,9564;0,0082;-0,0118;0,0062;2,0000
58;vehicles_step_sim_2.csv;vehicles_step_sim_2__run058__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;0,0000;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7745;-73,9464;40,7715;-73,9483;0,0008;-0,0011;0,0142;2,0000
59;vehicles_step_sim_2.csv;vehicles_step_sim_2__run059__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9689;0,0002;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7643;-73,9657;40,7613;-73,9676;0,0079;-0,0114;-0,0050;2,0000
60;vehicles_step_sim_2.csv;vehicles_step_sim_2__run060__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9686;-0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7865;-73,9690;40,7835;-73,9709;-0,0075;0,0109;-0,0083;2,0000
61;vehicles_step_sim_2.csv;vehicles_step_sim_2__run061__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;-0,0000;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7771;-73,9601;40,7741;-73,9620;-0,0010;0,0015;0,0006;2,0000
62;vehicles_step_sim_2.csv;vehicles_step_sim_2__run062__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7718;-73,9640;40,7689;-73,9659;0,0026;-0,0038;-0,0033;2,0000
63;vehicles_step_sim_2.csv;vehicles_step_sim_2__run063__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;-0,0000;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7759;-73,9455;40,7729;-73,9474;-0,0002;0,0002;0,0152;2,0000
64;vehicles_step_sim_2.csv;vehicles_step_sim_2__run064__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9686;-0,0002;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7894;-73,9623;40,7864;-73,9641;-0,0096;0,0138;-0,0016;2,0000
65;vehicles_step_sim_2.csv;vehicles_step_sim_2__run065__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;0,0000;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7733;-73,9665;40,7703;-73,9684;0,0017;-0,0024;-0,0058;2,0000
66;vehicles_step_sim_2.csv;vehicles_step_sim_2__run066__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9687;-0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7822;-73,9460;40,7792;-73,9479;-0,0046;0,0066;0,0147;2,0000
67;vehicles_step_sim_2.csv;vehicles_step_sim_2__run067__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9689;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7698;-73,9740;40,7668;-73,9759;0,0040;-0,0058;-0,0133;2,0000
68;vehicles_step_sim_2.csv;vehicles_step_sim_2__run068__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;0,0000;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7724;-73,9760;40,7695;-73,9778;0,0022;-0,0032;-0,0153;2,0000
69;vehicles_step_sim_2.csv;vehicles_step_sim_2__run069__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7706;-73,9626;40,7676;-73,9645;0,0035;-0,0050;-0,0019;2,0000
70;vehicles_step_sim_2.csv;vehicles_step_sim_2__run070__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9689;0,0002;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7637;-73,9625;40,7607;-73,9643;0,0083;-0,0119;-0,0018;2,0000
71;vehicles_step_sim_2.csv;vehicles_step_sim_2__run071__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9686;-0,0002;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7887;-73,9496;40,7857;-73,9515;-0,0091;0,0131;0,0111;2,0000
72;vehicles_step_sim_2.csv;vehicles_step_sim_2__run072__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9686;-0,0002;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7874;-73,9574;40,7844;-73,9593;-0,0081;0,0117;0,0033;2,0000
73;vehicles_step_sim_2.csv;vehicles_step_sim_2__run073__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9687;-0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7819;-73,9556;40,7789;-73,9574;-0,0043;0,0062;0,0051;2,0000
74;vehicles_step_sim_2.csv;vehicles_step_sim_2__run074__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9690;0,0002;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7601;-73,9618;40,7571;-73,9637;0,0108;-0,0155;-0,0012;2,0000
75;vehicles_step_sim_2.csv;vehicles_step_sim_2__run075__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;-0,0000;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7765;-73,9754;40,7735;-73,9773;-0,0006;0,0009;-0,0147;2,0000
76;vehicles_step_sim_2.csv;vehicles_step_sim_2__run076__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9689;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7657;-73,9509;40,7627;-73,9527;0,0069;-0,0099;0,0098;2,0000
77;vehicles_step_sim_2.csv;vehicles_step_sim_2__run077__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9690;0,0002;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7616;-73,9503;40,7586;-73,9522;0,0097;-0,0140;0,0104;2,0000
78;vehicles_step_sim_2.csv;vehicles_step_sim_2__run078__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9689;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7699;-73,9699;40,7669;-73,9718;0,0040;-0,0057;-0,0092;2,0000
79;vehicles_step_sim_2.csv;vehicles_step_sim_2__run079__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9686;-0,0002;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7907;-73,9517;40,7877;-73,9535;-0,0105;0,0151;0,0090;2,0000
80;vehicles_step_sim_2.csv;vehicles_step_sim_2__run080__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7718;-73,9534;40,7688;-73,9553;0,0027;-0,0039;0,0073;2,0000
81;vehicles_step_sim_2.csv;vehicles_step_sim_2__run081__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9690;0,0002;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7588;-73,9565;40,7558;-73,9583;0,0117;-0,0169;0,0042;2,0000
82;vehicles_step_sim_2.csv;vehicles_step_sim_2__run082__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7714;-73,9606;40,7684;-73,9625;0,0029;-0,0042;0,0000;2,0000
83;vehicles_step_sim_2.csv;vehicles_step_sim_2__run083__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9687;-0,0000;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7790;-73,9744;40,7760;-73,9762;-0,0023;0,0034;-0,0137;2,0000
84;vehicles_step_sim_2.csv;vehicles_step_sim_2__run084__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9687;-0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7804;-73,9627;40,7774;-73,9645;-0,0033;0,0047;-0,0020;2,0000
85;vehicles_step_sim_2.csv;vehicles_step_sim_2__run085__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9689;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7676;-73,9687;40,7646;-73,9706;0,0056;-0,0081;-0,0080;2,0000
86;vehicles_step_sim_2.csv;vehicles_step_sim_2__run086__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7705;-73,9650;40,7676;-73,9669;0,0035;-0,0051;-0,0043;2,0000
87;vehicles_step_sim_2.csv;vehicles_step_sim_2__run087__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9687;-0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7832;-73,9593;40,7802;-73,9611;-0,0052;0,0075;0,0014;2,0000
88;vehicles_step_sim_2.csv;vehicles_step_sim_2__run088__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9690;0,0002;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7627;-73,9656;40,7597;-73,9674;0,0090;-0,0130;-0,0049;2,0000
89;vehicles_step_sim_2.csv;vehicles_step_sim_2__run089__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9687;-0,0000;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7789;-73,9610;40,7759;-73,9629;-0,0023;0,0033;-0,0003;2,0000
90;vehicles_step_sim_2.csv;vehicles_step_sim_2__run090__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;-0,0000;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7766;-73,9724;40,7736;-73,9742;-0,0006;0,0009;-0,0117;2,0000
91;vehicles_step_sim_2.csv;vehicles_step_sim_2__run091__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;0,0000;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7733;-73,9673;40,7703;-73,9692;0,0017;-0,0024;-0,0066;2,0000
92;vehicles_step_sim_2.csv;vehicles_step_sim_2__run092__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;-0,0000;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7774;-73,9521;40,7744;-73,9540;-0,0012;0,0017;0,0086;2,0000
93;vehicles_step_sim_2.csv;vehicles_step_sim_2__run093__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9689;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7674;-73,9721;40,7644;-73,9739;0,0057;-0,0082;-0,0114;2,0000
94;vehicles_step_sim_2.csv;vehicles_step_sim_2__run094__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9687;-0,0000;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7784;-73,9716;40,7754;-73,9735;-0,0019;0,0027;-0,0109;2,0000
95;vehicles_step_sim_2.csv;vehicles_step_sim_2__run095__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9689;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7675;-73,9484;40,7645;-73,9503;0,0056;-0,0081;0,0123;2,0000
96;vehicles_step_sim_2.csv;vehicles_step_sim_2__run096__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9689;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7666;-73,9633;40,7636;-73,9651;0,0063;-0,0091;-0,0026;2,0000
97;vehicles_step_sim_2.csv;vehicles_step_sim_2__run097__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9688;0,0000;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7740;-73,9550;40,7710;-73,9569;0,0011;-0,0016;0,0057;2,0000
98;vehicles_step_sim_2.csv;vehicles_step_sim_2__run098__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9690;0,0002;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7631;-73,9705;40,7601;-73,9724;0,0087;-0,0126;-0,0098;2,0000
99;vehicles_step_sim_2.csv;vehicles_step_sim_2__run099__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9689;0,0001;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7695;-73,9675;40,7665;-73,9694;0,0043;-0,0062;-0,0068;2,0000
100;vehicles_step_sim_2.csv;vehicles_step_sim_2__run100__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;221;221;0;0,0000;1,9688;1,9686;-0,0002;False;0;0;40,7756;-73,9607;40,7727;-73,9625;40,7881;-73,9515;40,7851;-73,9533;-0,0087;0,0125;0,0092;2,0000
1;vehicles_step_sim_4.csv;vehicles_step_sim_4__run001__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;299;299;0;0,0000;3,1542;3,1540;-0,0002;False;0;0;40,7756;-73,9607;40,7739;-73,9619;40,7856;-73,9622;40,7839;-73,9634;-0,0066;0,0100;-0,0015;2,0000
2;vehicles_step_sim_4.csv;vehicles_step_sim_4__run002__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;299;299;0;0,0000;3,1542;3,1545;0,0003;False;0;0;40,7756;-73,9607;40,7739;-73,9619;40,7617;-73,9658;40,7600;-73,9671;0,0093;-0,0139;-0,0052;2,0000
3;vehicles_step_sim_4.csv;vehicles_step_sim_4__run003__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;299;299;0;0,0000;3,1542;3,1544;0,0002;False;0;0;40,7756;-73,9607;40,7739;-73,9619;40,7653;-73,9547;40,7636;-73,9559;0,0069;-0,0103;0,0060;2,0000
4;vehicles_step_sim_4.csv;vehicles_step_sim_4__run004__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;299;299;0;0,0000;3,1542;3,1542;0,0001;False;0;0;40,7756;-73,9607;40,7739;-73,9619;40,7730;-73,9723;40,7713;-73,9735;0,0018;-0,0026;-0,0116;2,0000
5;vehicles_step_sim_4.csv;vehicles_step_sim_4__run005__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;299;299;0;0,0000;3,1542;3,1543;0,0001;False;0;0;40,7756;-73,9607;40,7739;-73,9619;40,7702;-73,9736;40,7684;-73,9749;0,0036;-0,0055;-0,0130;2,0000
6;vehicles_step_sim_4.csv;vehicles_step_sim_4__run006__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;299;299;0;0,0000;3,1542;3,1540;-0,0001;False;0;0;40,7756;-73,9607;40,7739;-73,9619;40,7817;-73,9526;40,7800;-73,9539;-0,0041;0,0061;0,0080;2,0000
7;vehicles_step_sim_4.csv;vehicles_step_sim_4__run007__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;299;299;0;0,0000;3,1542;3,1540;-0,0001;False;0;0;40,7756;-73,9607;40,7739;-73,9619;40,7821;-73,9494;40,7804;-73,9506;-0,0043;0,0065;0,0113;2,0000
8;vehicles_step_sim_4.csv;vehicles_step_sim_4__run008__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;299;299;0;0,0000;3,1542;3,1545;0,0003;False;0;0;40,7756;-73,9607;40,7739;-73,9619;40,7605;-73,9638;40,7588;-73,9650;0,0101;-0,0151;-0,0031;2,0000
9;vehicles_step_sim_4.csv;vehicles_step_sim_4__run009__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;299;299;0;0,0000;3,1542;3,1542;0,0000;False;0;0;40,7756;-73,9607;40,7739;-73,9619;40,7750;-73,9565;40,7733;-73,9577;0,0004;-0,0007;0,0042;2,0000
10;vehicles_step_sim_4.csv;vehicles_step_sim_4__run010__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;299;299;0;0,0000;3,1542;3,1539;-0,0003;False;0;0;40,7756;-73,9607;40,7739;-73,9619;40,7899;-73,9591;40,7882;-73,9603;-0,0095;0,0143;0,0016;2,0000
11;vehicles_step_sim_4.csv;vehicles_step_sim_4__run011__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;299;299;0;0,0000;3,1542;3,1539;-0,0002;False;0;0;40,7756;-73,9607;40,7739;-73,9619;40,7863;-73,9530;40,7845;-73,9542;-0,0071;0,0106;0,0077;2,0000
12;vehicles_step_sim_4.csv;vehicles_step_sim_4__run012__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;299;299;0;0,0000;3,1542;3,1543;0,0001;False;0;0;40,7756;-73,9607;40,7739;-73,9619;40,7705;-73,9743;40,7687;-73,9755;0,0035;-0,0052;-0,0136;2,0000
13;vehicles_step_sim_4.csv;vehicles_step_sim_4__run013__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;299;299;0;0,0000;3,1542;3,1542;0,0001;False;0;0;40,7756;-73,9607;40,7739;-73,9619;40,7728;-73,9599;40,7710;-73,9611;0,0019;-0,0029;0,0008;2,0000
